code,listed,traded_days,amt_sum,amt_avg,no_trade_pct,years,group,mktcap,name,spac,decile,nxt_yr,krx_yr
389260,605,605,2514012931500.0,4155393275.206612,0.0,2.5,ST,237570469500.0,대명에너지,N,D4,2003362004458.0647,1003945758123.7625
307930,606,606,2508966872000.0,4140209359.735974,0.0,2.5041322314049586,ST,94596600000.0,컴퍼니케이,N,D4,0.0,1001930665056.1057
355390,568,568,2338015181000.0,4116223910.211268,0.0,2.347107438016529,ST,27922971096.0,크라우드웍스,N,D4,0.0,933662828056.1057
232680,606,606,2481559414500.0,4094982532.178218,0.0,2.5041322314049586,ST,121969000000.0,라온로보틱스,N,D4,0.0,990985772787.1288
032620,606,606,2474919853500.0,4084026160.891089,0.0,2.5041322314049586,ST,157896345475.0,GC메디아이,N,D4,93120374387.09677,988334330935.6436
457600,362,362,1473437872500.0,4070270366.0221,0.0,1.4958677685950412,ST,39271987500.0,벡트,N,D4,0.0,588402582747.5248
221800,553,553,2239965707500.0,4050570899.638336,0.0,2.2851239669421486,ST,85673967750.0,지구홀딩스,N,D4,0.0,894507757780.5281
099430,606,606,2450316972500.0,4043427347.359736,0.0,2.5041322314049586,ST,246562888000.0,바이오플러스,N,D4,177142337225.80646,978509418061.0562
220260,606,606,2447456062500.0,4038706373.762376,0.0,2.5041322314049586,ST,116261199375.0,켐트로스,N,D4,0.0,977366942450.4951
230240,595,595,2390000544500.0,4016807637.815126,0.0,2.458677685950413,ST,239562000000.0,에치에프알,N,D4,0.0,954422659684.8185
434480,606,606,2427031025000.0,4005001691.419142,0.0,2.5041322314049586,ST,29052308000.0,모니터랩,N,D4,0.0,969210409323.4324
024850,586,586,2343892589000.0,3999816704.778157,0.0,2.4214876033057853,ST,272762942960.0,HLB이노베이션,N,D4,0.0,936009911778.8779
082800,551,551,2200693993500.0,3993999988.2032666,0.0,2.2768595041322315,ST,158781926590.0,비보존 제약,N,D4,97162364554.83871,878824994103.9604
105760,587,587,2337582554500.0,3982253074.105622,0.0,2.425619834710744,ST,36636238765.0,포스뱅크,N,D4,0.0,933490063018.1519
396270,466,466,1842492068000.0,3953845639.484978,0.0,1.925619834710744,ST,75969965610.0,넥스트칩,N,D4,62238499116.129036,735780660818.4819
042520,576,576,2276680635500.0,3952570547.7430553,0.0,2.3801652892561984,ST,357960311700.0,한스바이오메드,N,D4,427742598019.35486,909169494704.6205
388870,606,606,2393729447500.0,3950048593.234324,0.0,2.5041322314049586,ST,68872358240.0,파로스아이바이오,N,D4,35933243535.48387,955911759562.7063
218150,606,606,2393618668000.0,3949865788.7788777,0.0,2.5041322314049586,ST,36830106808.0,미래생명자원,N,D4,0.0,955867520884.4885
418470,606,606,2387618981000.0,3939965315.181518,0.0,2.5041322314049586,ST,85486574220.0,KT밀리의서재,N,D4,57948762619.35484,953471606273.9275
096250,346,346,1349797869000.0,3901149910.404625,0.0,1.4297520661157024,ST,87027883760.0,와이즈넛,N,D4,71175786283.87097,539028191910.8911
136480,600,600,2331718319000.0,3886197198.3333335,0.0,2.479338842975207,ST,296325068580.0,하림,N,D4,0.0,931148239600.6602
237820,606,606,2352766048000.0,3882452224.4224415,0.0,2.5041322314049586,ST,38224877200.0,플레이디,N,D4,0.0,939553438310.2311
362320,606,606,2348831541000.0,3875959638.6138616,0.0,2.5041322314049586,ST,99305306550.0,청담글로벌,N,D4,408966417554.83875,937982232544.5544
424960,606,606,2343626331000.0,3867370183.168317,0.0,2.5041322314049586,ST,63550099050.0,스마트레이더시스템,N,D4,102443364277.41936,935903584326.7327
278650,591,591,2284033744500.0,3864693307.106599,0.0,2.4421487603305785,ST,35039115960.0,HLB바이오스텝,N,D4,0.0,912105884767.3268
100590,596,596,2298408642500.0,3856390339.765101,0.0,2.462809917355372,ST,61873757450.0,머큐리,N,D4,0.0,917846355585.8086
091120,606,606,2322317773500.0,3832207547.029703,0.0,2.5041322314049586,ST,69816714200.0,이엠텍,N,D4,64950127851.61291,927394226381.1881
317770,596,596,2267201342000.0,3804029097.315437,0.0,2.462809917355372,ST,88678828480.0,엑스페릭스,N,D4,0.0,905384034264.0265
270520,539,539,2048143684000.0,3799895517.625232,0.0,2.227272727272727,ST,47181393600.0,앱튼,N,D4,0.0,817905563577.5577
448710,606,606,2297599011000.0,3791417509.90099,0.0,2.5041322314049586,ST,58402476600.0,코츠테크놀로지,N,D4,0.0,917523037396.0397
446540,606,606,2296711898500.0,3789953627.887789,0.0,2.5041322314049586,ST,195411625920.0,메가터치,N,D4,0.0,917168777948.845
033640,596,596,2250342710000.0,3775742802.013423,0.0,2.462809917355372,ST,508455404100.0,네패스,N,D4,900752221103.2258,898651709273.9275
027830,606,606,2275521981000.0,3754986767.3267326,0.0,2.5041322314049586,ST,52974000000.0,대성창투,N,D4,0.0,908706797693.0693
420570,550,550,2057121894500.0,3740221626.363637,0.0,2.272727272727273,ST,47656986450.0,제이투케이바이오,N,D4,0.0,821490921566.0066
235980,606,606,2256534632500.0,3723654509.075908,0.0,2.5041322314049586,ST,96313090010.0,메드팩토,N,D4,0.0,901124391196.3696
014970,592,592,2200828531500.0,3717615762.668919,0.0,2.446280991735537,ST,66341875000.0,삼륭물산,N,D4,0.0,878878720500.0
396300,606,606,2250623183500.0,3713899642.739274,0.0,2.5041322314049586,ST,84633952500.0,세아메카닉스,N,D4,0.0,898763713542.9043
042940,528,528,1959135030000.0,3710483011.363637,0.0,2.1818181818181817,ST,45342647680.0,상지건설,N,D4,0.0,782360853564.3564
115180,564,564,2090151861500.0,3705943016.843972,0.0,2.330578512396694,ST,693953518500.0,큐리언트,N,D4,668195735580.6451,834681106407.5908
131030,596,596,2199306102500.0,3690110910.2349,0.0,2.462809917355372,ST,105526608200.0,옵투스제약,N,D4,0.0,878270753803.6304
025550,606,606,2227867204000.0,3676348521.452145,0.0,2.5041322314049586,ST,58171929120.0,한국선재,N,D4,0.0,889676342191.4192
452160,596,596,2189127551500.0,3673032804.5302014,0.0,2.462809917355372,ST,31401225655.0,제이엔비,N,D4,0.0,874206051919.142
064820,606,606,2216649265500.0,3657837071.7821774,0.0,2.5041322314049586,ST,269718279100.0,케이프,N,D4,376798430941.9355,885196571371.2872
127120,513,513,1869028345500.0,3643330108.1871343,0.0,2.1198347107438016,ST,1353176828900.0,제이에스링크,N,D4,469300256451.6129,746377656123.7625
073010,606,606,2207481430500.0,3642708631.188119,0.0,2.5041322314049586,ST,114946975000.0,케이에스피,N,D4,35923825832.258064,881535488747.5248
251970,606,606,2203976753000.0,3636925334.9834986,0.0,2.5041322314049586,ST,541880000000.0,펌텍코리아,N,D4,228053352645.1613,880135931066.0066
027580,591,591,2139361538500.0,3619901080.3722506,0.0,2.4421487603305785,ST,16334031900.0,상보,N,D4,0.0,854332495572.6073
403490,606,606,2178373110500.0,3594675099.834984,0.0,2.5041322314049586,ST,24527935776.0,우듬지팜,N,D4,0.0,869911374160.066
226340,526,526,1883532111500.0,3580859527.56654,0.0,2.173553719008265,ST,14540708772.0,본느,N,D4,0.0,752169589080.8582
360070,606,606,2168550350000.0,3578465924.092409,0.0,2.5041322314049586,ST,73974148290.0,탑머티리얼,N,D4,26231236367.741936,865988753630.363
290550,596,596,2125300459000.0,3565940367.4496646,0.0,2.462809917355372,ST,444027306000.0,디케이티,N,D4,4816003748.387097,848717345013.2014
365270,606,606,2160765646500.0,3565619878.712871,0.0,2.5041322314049586,ST,223342479360.0,큐라클,N,D4,0.0,862880010648.5149
011080,545,545,1941107042500.0,3561664298.165138,0.0,2.2520661157024797,ST,8506598760.0,형지I&C,N,D4,0.0,775161558226.0726
099190,606,606,2153913833500.0,3554313256.60066,0.0,2.5041322314049586,ST,437686242980.0,아이센스,N,D4,359259430200.0,860143808097.3597
114810,546,546,1940289303500.0,3553643413.003663,0.0,2.256198347107438,ST,347568198900.0,한솔아이원스,N,D4,476277606696.77423,774835002387.7888
019210,606,606,2127735188000.0,3511114171.6171618,0.0,2.5041322314049586,ST,836858880000.0,와이지-원,N,D4,22795903509.67742,849689629531.3531
024940,606,606,2125552730000.0,3507512755.775577,0.0,2.5041322314049586,ST,21100000000.0,PN풍년,N,D4,0.0,848818086897.6898
330350,606,606,2107618098500.0,3477917654.290429,0.0,2.5041322314049586,ST,87117888000.0,위더스제약,N,D4,0.0,841656072338.2838
323990,606,606,2100149826500.0,3465593773.10231,0.0,2.5041322314049586,ST,98611142800.0,박셀바이오,N,D4,251211413838.7097,838673693090.7592
041910,606,606,2095774824500.0,3458374297.854785,0.0,2.5041322314049586,ST,76379262500.0,폴라리스AI파마,N,D4,0.0,836926580080.8582
025900,591,591,2043483924500.0,3457671615.0592217,0.0,2.4421487603305785,ST,313455167000.0,동화기업,N,D4,325666342277.4194,816044735526.4027
033170,606,606,2094440693500.0,3456172761.551155,0.0,2.5041322314049586,ST,40635223206.0,시그네틱스,N,D4,0.0,836393808295.3796
142210,606,606,2093274638500.0,3454248578.3828382,0.0,2.5041322314049586,ST,117245426950.0,유니트론텍,N,D4,0.0,835928155968.6469
072950,596,596,2057908038500.0,3452865836.409396,0.0,2.462809917355372,ST,64984562700.0,빛샘전자,N,D4,0.0,821804860259.0759
032850,606,606,2082825322500.0,3437005482.6732674,0.0,2.5041322314049586,ST,68487967160.0,비트컴퓨터,N,D4,0.0,831755326806.9308
045390,606,606,2082059486000.0,3435741726.072607,0.0,2.5041322314049586,ST,189925751015.0,대아티아이,N,D4,493725321135.4839,831449497709.571
052710,576,576,1974993792500.0,3428808667.5347223,0.0,2.3801652892561984,ST,265071584440.0,아모텍,N,D4,0.0,788693890734.3235
361390,606,606,2074067987000.0,3422554433.993399,0.0,2.5041322314049586,ST,145169440710.0,제노코,N,D4,81736555432.25807,828258173026.4027
101160,606,606,2067741266500.0,3412114301.155116,0.0,2.5041322314049586,ST,484597644550.0,월덱스,N,D4,548031876806.45166,825731660879.538
455180,253,253,861424591500.0,3404840282.6086955,0.0,1.0454545454545454,ST,19667267244.0,케이지에이,N,D4,0.0,344001239509.901
363260,590,590,2008629521500.0,3404456816.101695,0.0,2.43801652892562,ST,25763178969.0,모비데이즈,N,D4,0.0,802125980533.0033
272110,605,605,2050463681000.0,3389196166.9421487,0.0,2.5,ST,227921218000.0,케이엔제이,N,D4,0.0,818832031026.4027
263800,606,606,2049165973000.0,3381462001.650165,0.0,2.5041322314049586,ST,118445274000.0,데이타솔루션,N,D4,0.0,818313804399.34
317850,606,606,2044230983500.0,3373318454.620462,0.0,2.5041322314049586,ST,51694648200.0,대모,N,D4,0.0,816343066018.1519
264660,606,606,2041814884000.0,3369331491.749175,0.0,2.5041322314049586,ST,126375236000.0,씨앤지하이테크,N,D4,0.0,815378221003.3004
337930,606,606,2032731515000.0,3354342433.993399,0.0,2.5041322314049586,ST,92145454875.0,젝시믹스,N,D4,150147272354.8387,811750869026.4027
119860,166,166,551107969500.0,3319927527.1084337,0.0,0.6859504132231405,?,,,N,D4,0.0,220079420163.36633
199800,596,596,1978021524500.0,3318828061.2416105,0.0,2.462809917355372,ST,390047217150.0,툴젠,N,D4,660440952529.0322,789902985031.3531
056090,499,499,1649218926500.0,3305047948.897796,0.0,2.06198347107438,ST,110383909484.0,시지메드텍,N,D4,0.0,658598977249.1749
061970,605,605,1990737229500.0,3290474759.5041323,0.0,2.5,ST,247143190530.0,LB세미콘,N,D4,0.0,794980873826.7327
086710,606,606,1986851341000.0,3278632575.907591,0.0,2.5041322314049586,ST,88595812800.0,선진뷰티사이언스,N,D4,183576200748.38712,793429083369.637
018000,606,606,1984114970000.0,3274117112.211221,0.0,2.5041322314049586,ST,241333404120.0,유니슨,N,D4,0.0,792336341155.1156
037950,592,592,1928625565000.0,3257813454.391892,0.0,2.446280991735537,ST,51597431665.0,엘컴텍,N,D4,0.0,770177205825.0825
102370,606,606,1971312004000.0,3252990105.610561,0.0,2.5041322314049586,ST,87269618050.0,케이옥션,N,D4,0.0,787223605557.7559
278280,606,606,1968508135500.0,3248363259.90099,0.0,2.5041322314049586,ST,449686017500.0,천보,N,D4,899406005548.3871,786103908896.0397
205100,606,606,1965183368000.0,3242876844.8844886,0.0,2.5041322314049586,ST,116915343642.0,엑셈,N,D4,0.0,784776196462.0463
114450,584,584,1887432130500.0,3231904333.047945,0.0,2.413223140495868,ST,36720000000.0,그린생명과학,N,D4,0.0,753727022410.8911
321260,606,606,1941622945500.0,3203998259.90099,0.0,2.5041322314049586,ST,51225016628.0,프로이천,N,D4,0.0,775367578896.0397
481070,302,302,965406613500.0,3196710640.728477,0.0,1.2479338842975207,ST,240748200000.0,에이유브랜즈,N,D4,74217033070.96774,385525413311.8812
040300,606,606,1931632705500.0,3187512715.3465347,0.0,2.5041322314049586,ST,97737809000.0,YTN,N,D4,28109148561.290325,771378077113.8615
172670,606,606,1927679604000.0,3180989445.544554,0.0,2.5041322314049586,ST,86735307120.0,에이엘티,N,D4,0.0,769799445821.7822
461300,442,442,1404826100500.0,3178339593.8914027,0.0,1.8264462809917357,ST,211317577380.0,아이스크림미디어,N,D4,170204111354.8387,561003162245.8746
261780,596,596,1893156165500.0,3176436519.295302,0.0,2.462809917355372,ST,76971168560.0,아리바이오랩,N,D4,0.0,756012858169.967
214610,369,369,1170907897000.0,3173192132.791328,0.0,1.524793388429752,ST,19197807380.0,롤링스톤,N,D4,0.0,467590282300.3301
450520,605,605,1911525431500.0,3159546167.768595,0.0,2.5,ST,25159532958.0,인스웨이브,N,D4,0.0,763348439641.9142
073490,606,606,1913932967000.0,3158305226.072607,0.0,2.5041322314049586,ST,193517880700.0,LIG아큐버,N,D4,0.0,764309864709.571
092460,606,606,1888986402000.0,3117139277.227722,0.0,2.5041322314049586,ST,259040555200.0,한라IMS,N,D4,149193106167.74194,754347705089.109
307750,606,606,1887748640500.0,3115096766.5016503,0.0,2.5041322314049586,ST,122278942320.0,국전,N,D4,115041445554.83871,753853417493.3994
321820,578,578,1794852906000.0,3105281844.290657,0.0,2.3884297520661155,ST,36094035440.0,아티스트컴퍼니,N,D4,72823483877.41936,716756441009.901
068100,571,571,1772412283000.0,3104049532.3993,0.0,2.3595041322314048,ST,26836956000.0,케이웨더,N,D4,0.0,707795004102.3103
340930,521,521,1609962667000.0,3090139476.0076776,0.0,2.152892561983471,ST,55513882710.0,성원에너텍,N,D4,0.0,642922385171.6172
380540,528,528,1623221010500.0,3074282216.8560605,0.0,2.1818181818181817,ST,206658126350.0,옵티코어,N,D4,0.0,648216971189.769
450330,483,483,1477547542500.0,3059104642.857143,0.0,1.9958677685950408,ST,39092175325.0,하스,N,D4,0.0,590043738094.0594
173130,606,606,1851707988000.0,3055623742.5742574,0.0,2.5041322314049586,ST,81931850440.0,오파스넷,N,D4,0.0,739460945702.9703
355150,570,570,1736532040000.0,3046547438.596492,0.0,2.355371900826446,ST,169982230000.0,코스텍시스,N,D4,0.0,693466590231.0232
223250,606,606,1843680070500.0,3042376353.960396,0.0,2.5041322314049586,ST,79582436340.0,드림씨아이에스,N,D4,0.0,736255077658.4159
177350,296,296,899341610500.0,3038316251.689189,0.0,1.2231404958677683,ST,13757636900.0,베셀,N,D4,0.0,359143019374.58746
029480,596,596,1807130789500.0,3032098640.100672,0.0,2.462809917355372,ST,91131395432.0,광무,N,D4,19219653270.967743,721659490196.3696
419050,606,606,1832996811000.0,3024747212.871288,0.0,2.5041322314049586,ST,96432860640.0,삼기에너지솔루션즈,N,D4,0.0,731988825514.8516
340440,606,606,1831786771000.0,3022750447.19472,0.0,2.5041322314049586,ST,27328364532.0,세림B&G,N,D4,0.0,731505608221.1222
009730,529,529,1594604501500.0,3014375239.130435,0.0,2.1859504132231407,ST,12992094206.0,이렘,N,D4,0.0,636789256374.5875
031330,596,596,1791261149000.0,3005471726.510067,0.0,2.462809917355372,ST,1183941593280.0,에스에이엠티,N,D4,0.0,715322109006.6007
431190,450,450,1350069207000.0,3000153793.333333,0.0,1.859504132231405,ST,17855164170.0,케이쓰리아이,N,D4,0.0,539136548009.901
056190,606,606,1813443004500.0,2992480205.4455447,0.0,2.5041322314049586,ST,816924290000.0,SFA,N,D4,275569086206.4516,724180209717.8218
053610,605,605,1802232783000.0,2978897161.983471,0.0,2.5,ST,595800000000.0,프로텍,N,D4,520496727264.5162,719703520603.9604
299030,605,605,1801769151000.0,2978130828.099173,0.0,2.5,ST,105852608400.0,하나기술,N,D4,151565647625.80646,719518373831.6832
032580,578,578,1719838931000.0,2975499880.622837,0.0,2.3884297520661155,ST,179244466240.0,피델릭스,N,D4,0.0,686800365184.8185
149980,345,345,1026149209500.0,2974345534.7826085,0.0,1.4256198347107438,ST,77395707000.0,하이로닉,N,D4,784197096.7741935,409782357589.10895
066310,606,606,1798753969500.0,2968240873.7623763,0.0,2.5041322314049586,ST,70649752020.0,큐에스아이,N,D4,0.0,718314291450.4951
123330,547,547,1619811563000.0,2961264283.3638024,0.0,2.260330578512397,ST,206787246000.0,제닉,N,D4,155921542238.7097,646855442650.165
091580,606,606,1792012564500.0,2957116443.069307,0.0,2.5041322314049586,ST,208320062970.0,상신이디피,N,D4,0.0,715622179222.7723
382840,606,606,1785965196000.0,2947137287.1287127,0.0,2.5041322314049586,ST,76663336620.0,원준,N,D4,51810686329.03226,713207223485.1486
002800,605,605,1771408880500.0,2927948562.809917,0.0,2.5,ST,67053610000.0,신신제약,N,D4,0.0,707394305414.1914
171010,606,606,1773459107000.0,2926500176.567657,0.0,2.5041322314049586,ST,38892605440.0,램테크놀러지,N,D4,0.0,708213042729.3729
243840,593,593,1734158305500.0,2924381628.1618886,0.0,2.450413223140496,ST,182766033900.0,신흥에스이씨,N,D4,6826909774.193548,692518663252.4753
067290,600,600,1747186442000.0,2911977403.333333,0.0,2.479338842975207,ST,85232433663.0,JW신약,N,D4,0.0,697721318422.4423
098120,596,596,1729278688000.0,2901474308.724832,0.0,2.462809917355372,ST,198675107400.0,마이크로컨텍솔,N,D4,0.0,690570037122.1123
340360,527,527,1528033512000.0,2899494330.170778,0.0,2.177685950413223,ST,32851609132.0,다보링크,N,D4,0.0,610204801821.7822
006620,605,605,1752310576000.0,2896381117.355372,0.0,2.5,ST,106886044960.0,동구바이오제약,N,D4,10538669083.870968,699767589755.7756
083310,606,606,1750565475000.0,2888721905.940594,0.0,2.5041322314049586,ST,162961801950.0,엘오티베큠,N,D4,0.0,699070701237.6238
383930,596,596,1720966333500.0,2887527405.201342,0.0,2.462809917355372,ST,21656312832.0,디티앤씨알오,N,D4,0.0,687250582024.7526
189860,363,363,1045898125500.0,2881262053.7190084,0.0,1.5,ST,40831863800.0,서전기전,N,D4,0.0,417668888400.9901
092040,604,604,1737387480000.0,2876469337.7483444,0.0,2.495867768595041,ST,85846295205.0,아미코젠,N,D4,2934626270.967742,693808201584.1584
107600,606,606,1733277549500.0,2860193976.072607,0.0,2.5041322314049586,ST,78140246820.0,새빗켐,N,D4,0.0,692166942209.571
084110,606,606,1727222258500.0,2850201746.69967,0.0,2.5041322314049586,ST,343080905200.0,휴온스글로벌,N,D4,483628665051.6129,689748822701.3202
089150,606,606,1723247205000.0,2843642252.4752474,0.0,2.5041322314049586,ST,31899000000.0,케이씨티,N,D4,0.0,688161425099.0099
